,spam,to_multiple,from,cc,sent_email,image,attach,dollar,winner,inherit,password,num_char,line_breaks,format,re_subj,exclaim_subj,urgent_subj,exclaim_mess,number
2183,0,yes,yes,no,no,no,no,no,no,no,no,1124,159,Plain,no,no,no,0,small
2184,0,no,yes,no,no,no,no,no,no,no,no,3746,98,HTML,no,no,no,0,small
2185,0,no,yes,yes,yes,no,no,no,no,no,no,1651,428,HTML,yes,no,no,10,small
2186,0,no,yes,no,yes,no,no,no,no,no,no,4047,98,HTML,yes,no,no,6,small
2187,0,yes,yes,no,no,no,no,no,no,no,no,741,27,Plain,no,no,no,0,none
2188,0,no,yes,no,yes,no,no,no,no,no,no,5389,136,HTML,yes,no,no,0,small
2189,0,no,yes,no,yes,no,no,no,no,no,no,16925,382,HTML,no,no,no,20,big
2190,0,no,yes,no,yes,no,no,no,no,no,no,1178,348,HTML,yes,no,no,8,small
2191,0,no,yes,no,yes,no,no,no,no,no,no,5506,170,HTML,yes,no,no,14,small
2192,0,no,yes,no,no,no,no,no,no,no,no,361,15,Plain,no,no,no,0,none
2193,0,no,yes,no,yes,no,no,no,no,no,no,1225,45,Plain,yes,no,no,0,small
2194,0,yes,yes,no,yes,no,no,no,no,no,no,5462,122,HTML,no,no,no,5,small
2195,0,no,yes,yes,yes,no,no,no,no,no,no,7912,179,HTML,yes,no,no,4,big
2196,0,no,yes,yes,yes,no,yes,no,no,no,no,11569,260,HTML,yes,no,no,7,small
2197,0,no,yes,no,no,no,no,no,no,no,no,5895,148,HTML,no,no,no,9,small
2198,0,no,yes,yes,no,no,no,no,no,no,no,8267,195,HTML,yes,no,no,8,small
2199,0,no,yes,yes,no,no,no,no,no,no,no,11151,276,HTML,yes,no,no,13,small
2200,0,no,yes,no,yes,no,no,no,no,no,no,2148,54,Plain,yes,no,no,0,small
2201,0,no,yes,yes,no,no,no,no,no,no,no,10914,294,HTML,yes,no,no,8,small
2202,0,no,yes,yes,no,no,no,no,no,no,no,15586,376,HTML,yes,no,no,13,small
2203,0,no,yes,no,yes,no,no,no,no,no,no,1442,417,HTML,yes,no,no,10,small
2204,0,no,yes,no,yes,no,no,no,no,no,no,18172,551,HTML,yes,no,no,12,small
2205,0,no,yes,yes,no,no,no,no,no,no,no,13704,340,HTML,yes,no,no,8,small
2206,0,no,yes,no,yes,no,no,no,no,no,no,5227,124,Plain,yes,no,no,1,small
2207,0,no,yes,yes,no,no,no,no,no,no,no,19395,482,HTML,yes,no,no,13,small
2208,0,no,yes,yes,yes,no,no,no,no,no,no,23519,515,HTML,yes,no,no,13,small
2209,0,no,yes,yes,yes,no,no,no,no,no,no,23466,552,HTML,yes,no,no,12,big
2210,0,no,yes,no,yes,no,no,no,no,no,yes,4033,59,HTML,yes,no,no,0,big
2211,0,yes,yes,yes,no,yes,yes,no,no,no,no,25254,812,HTML,no,no,no,31,big
2212,0,yes,yes,yes,no,yes,yes,no,no,no,no,29007,926,HTML,yes,no,no,33,big
2213,0,no,yes,no,yes,no,no,no,no,no,no,8879,203,Plain,yes,no,no,2,small
2214,0,no,yes,no,yes,no,no,no,no,no,no,1583,38,HTML,no,no,no,0,small
2215,0,no,yes,no,no,no,yes,no,no,no,no,19437,253,HTML,no,no,no,0,small
2216,0,no,yes,no,yes,no,no,no,no,no,yes,689,129,HTML,yes,no,no,6,big
2217,0,yes,yes,no,yes,no,no,no,no,no,no,963,20,Plain,no,no,no,0,none
2218,0,no,yes,yes,yes,no,no,no,no,no,no,26217,633,HTML,yes,no,no,14,big
2219,0,yes,yes,yes,no,no,no,no,no,no,no,661,12,Plain,no,no,no,0,none
2220,0,yes,yes,no,no,no,no,no,no,no,yes,1982,49,Plain,no,no,no,0,none
2221,0,yes,yes,no,no,no,yes,no,no,no,no,1275,23,Plain,no,no,no,0,none
2222,0,yes,yes,yes,yes,no,no,no,no,no,no,31113,720,HTML,yes,no,no,21,small
2223,0,no,yes,no,no,no,no,no,no,no,no,4742,167,HTML,no,no,no,5,big
2224,0,no,yes,yes,yes,no,no,no,no,no,no,781,28,HTML,yes,no,no,0,small
2225,0,no,yes,no,yes,no,no,no,no,no,no,5727,139,HTML,yes,no,no,0,small
2226,0,yes,yes,no,no,no,no,no,no,no,no,12987,168,Plain,no,no,no,0,small
2227,0,no,yes,yes,yes,yes,yes,no,no,no,no,30279,983,HTML,yes,no,no,31,big
2228,0,no,yes,no,no,no,no,yes,no,no,no,9692,152,HTML,no,yes,no,10,small
2229,0,no,yes,no,yes,no,no,no,no,no,no,417,20,Plain,no,no,no,0,small
2230,0,no,yes,no,no,no,no,no,no,no,no,64202,1139,HTML,no,no,no,96,big
2231,0,no,yes,no,yes,no,no,no,no,no,no,169,47,Plain,no,no,no,1,small
2232,0,no,yes,no,no,no,no,no,no,no,no,4659,104,HTML,no,no,no,0,small
2233,0,no,yes,no,no,no,no,no,no,no,no,23352,782,HTML,no,no,no,5,small
2234,0,no,yes,no,no,no,no,yes,no,yes,no,23612,455,HTML,no,no,no,25,small
2235,0,no,yes,no,no,no,no,no,no,no,no,8645,184,HTML,no,no,no,0,small
2236,0,yes,yes,yes,yes,no,no,no,no,no,no,1027,21,Plain,yes,no,no,0,none
2237,0,yes,yes,no,yes,no,no,yes,no,no,no,31398,652,HTML,no,no,no,5,small
2238,0,yes,yes,no,no,no,no,no,no,no,no,5574,61,Plain,no,no,no,0,small
2239,0,no,yes,no,yes,no,no,no,no,no,no,1122,32,HTML,yes,no,no,0,small
2240,0,no,yes,no,yes,no,no,no,no,no,no,7777,237,HTML,yes,no,no,20,small
2241,0,no,yes,no,no,no,no,yes,no,no,no,9027,148,HTML,no,yes,no,18,small
2242,0,no,yes,no,no,no,no,no,no,no,no,83,6,Plain,no,no,no,0,none
2243,0,no,yes,no,no,yes,yes,no,no,no,no,1628,396,HTML,no,no,no,9,small
2244,0,yes,yes,no,no,no,yes,no,no,no,no,822,40,Plain,no,no,no,0,small
2245,0,yes,yes,no,no,no,no,no,no,no,no,33343,436,Plain,no,no,no,0,big
2246,0,no,yes,no,yes,no,no,no,no,no,yes,24474,601,HTML,yes,no,no,6,small
2247,0,no,yes,no,no,yes,yes,yes,no,no,no,28468,575,HTML,no,no,no,0,small
2248,0,no,yes,no,yes,no,no,no,no,no,no,286,11,Plain,no,no,no,4,none
2249,0,no,yes,no,yes,no,no,no,no,no,no,325,10,HTML,no,no,no,0,none
2250,0,no,yes,no,yes,no,no,no,no,no,no,9129,232,HTML,yes,no,no,0,small
2251,0,no,yes,no,yes,no,no,no,no,no,no,1926,56,HTML,yes,no,no,2,small
2252,0,no,yes,no,no,no,no,yes,no,no,no,64401,1167,HTML,no,no,no,13,small
2253,0,no,yes,no,yes,no,no,no,no,no,no,211,44,Plain,yes,no,no,0,small
2254,0,no,yes,no,no,no,no,no,no,no,no,7441,147,HTML,no,no,no,0,big
2255,0,no,yes,no,yes,no,no,no,no,no,no,11778,323,HTML,yes,no,no,0,small
2256,0,no,yes,no,no,no,no,no,no,no,no,1698,41,HTML,no,no,no,2,none
2257,0,no,yes,no,yes,no,no,no,no,no,no,8,3,Plain,no,no,no,0,none
2258,0,no,yes,no,yes,no,no,no,no,no,no,272,13,Plain,yes,no,no,0,small
2259,0,no,yes,no,yes,no,no,no,no,no,no,1524,48,HTML,yes,no,no,2,small
2260,0,no,yes,no,no,no,no,no,no,no,no,31707,609,HTML,no,no,no,9,small
2261,0,no,yes,yes,yes,no,no,no,no,no,no,22189,699,HTML,yes,no,no,16,small
2262,0,yes,yes,no,yes,no,no,yes,no,no,no,28651,605,HTML,no,no,no,2,big
2263,0,no,yes,no,yes,no,no,no,no,no,no,1692,41,HTML,yes,no,no,0,small
2264,0,no,yes,no,no,no,no,no,no,no,no,1096,26,Plain,no,no,no,0,small
2265,0,no,yes,no,no,no,no,no,no,no,yes,1222,35,Plain,no,no,no,1,none
2266,0,no,yes,no,yes,no,no,no,no,no,no,11545,325,HTML,yes,no,no,5,small
2267,0,no,yes,no,no,no,no,no,no,no,no,389,100,HTML,no,no,no,2,small
2268,0,yes,yes,no,no,no,no,no,no,no,no,298,12,Plain,no,no,no,0,small
2269,0,no,yes,yes,no,no,no,no,no,no,no,16779,396,HTML,yes,no,no,8,big
2270,0,no,yes,no,no,no,no,no,no,no,no,111,48,Plain,yes,no,no,2,small
2271,0,no,yes,yes,no,no,no,no,no,no,no,22929,570,HTML,yes,no,no,13,small
2272,0,no,yes,no,yes,no,no,no,no,no,no,522,13,Plain,yes,no,no,2,none
2273,0,no,yes,no,no,no,no,no,no,no,no,1991,44,HTML,no,no,no,0,small
2274,0,no,yes,yes,no,no,no,yes,no,no,no,14271,255,Plain,yes,no,no,1,small
2275,0,no,yes,no,yes,no,no,no,no,no,yes,29932,766,HTML,yes,no,no,8,small
2276,0,no,yes,no,yes,no,no,no,no,no,no,88,6,Plain,yes,no,no,2,none
2277,0,no,yes,no,no,no,no,no,no,no,no,3153,502,HTML,no,no,no,25,small
2278,0,no,yes,no,no,no,no,yes,no,no,no,11542,165,HTML,no,yes,no,12,small
2279,0,no,yes,no,no,no,no,no,no,no,no,12833,173,HTML,no,no,no,1,small
2280,0,no,yes,no,no,no,no,no,no,no,no,1257,18,HTML,no,no,no,0,small
2281,0,no,yes,yes,yes,no,no,yes,no,no,no,30984,723,HTML,yes,no,no,2,big
2282,0,no,yes,no,no,no,no,yes,no,no,no,969,14,HTML,no,no,no,0,small
2283,0,no,yes,no,no,no,no,no,no,no,no,7484,185,HTML,no,no,no,0,small
2284,0,no,yes,no,no,no,no,yes,no,yes,no,23277,457,HTML,no,no,no,25,small
2285,0,no,yes,no,no,no,no,no,no,no,no,9479,192,HTML,no,no,no,30,small
2286,0,no,yes,no,no,no,no,no,no,no,no,11836,126,HTML,no,no,no,2,big
2287,0,no,yes,no,yes,no,no,yes,no,no,no,39,16,Plain,yes,no,no,1,small
2288,0,yes,yes,no,no,no,no,no,no,no,no,6737,153,HTML,no,no,no,5,small
2289,0,no,yes,yes,no,no,no,no,no,no,no,2258,81,HTML,yes,no,no,0,small
2290,0,no,yes,yes,yes,no,no,yes,no,no,no,34781,876,HTML,yes,no,no,2,big
2291,0,no,yes,no,no,no,no,yes,no,no,no,3387,77,Plain,no,no,no,0,small
2292,0,no,yes,no,no,no,no,no,no,no,no,20184,510,HTML,no,no,no,46,small
2293,0,yes,yes,no,no,no,no,no,no,no,no,6212,147,HTML,yes,no,no,3,small
2294,0,yes,yes,no,no,no,no,no,no,no,no,5567,61,Plain,no,no,no,0,small
2295,0,yes,yes,no,no,no,no,no,no,no,no,982,22,Plain,no,yes,no,0,small
2296,0,no,yes,no,yes,no,no,no,no,no,no,209,9,HTML,no,no,no,0,none
2297,0,no,yes,yes,no,no,no,no,no,no,no,3814,69,Plain,yes,no,no,0,small
2298,0,no,yes,no,no,no,no,no,no,no,no,9763,241,HTML,no,no,no,3,big
2299,0,no,yes,yes,no,no,no,no,no,no,no,1025,19,HTML,no,no,no,0,none
2300,0,no,yes,no,no,no,no,no,no,no,no,961,32,Plain,yes,no,no,1,small
2301,0,yes,yes,no,no,no,no,no,no,no,no,18353,236,Plain,no,no,no,0,small
2302,0,no,yes,no,no,no,no,no,no,no,no,3831,101,HTML,no,no,no,1,small
2303,0,yes,yes,no,no,yes,yes,no,no,no,no,10865,215,HTML,no,no,no,0,small
2304,0,no,yes,no,no,no,no,yes,no,no,no,77784,794,HTML,no,no,no,7,small
2305,0,no,yes,no,no,no,no,no,no,no,no,2016,424,HTML,no,no,no,15,big
2306,0,yes,yes,no,no,no,no,no,no,no,no,3233,48,Plain,no,yes,no,2,small
2307,0,no,yes,no,yes,no,no,yes,no,no,no,42,18,Plain,yes,no,no,0,small
2308,0,no,yes,no,no,no,no,no,no,no,no,26888,664,HTML,no,no,no,1,small
2309,0,no,yes,no,no,no,no,yes,no,no,no,9887,181,HTML,no,no,no,0,big
2310,0,no,yes,no,yes,no,no,no,no,no,no,1426,40,Plain,no,no,no,2,small
2311,0,no,yes,no,no,no,no,yes,no,no,no,201,35,HTML,no,no,no,1,small
2312,0,no,yes,no,no,no,no,no,no,no,no,8002,142,HTML,no,no,no,8,small
2313,0,no,yes,no,no,no,no,no,no,no,no,1019,138,HTML,no,no,no,1,small
2314,0,no,yes,no,no,no,no,no,no,no,no,5801,149,HTML,no,no,no,0,small
2315,0,no,yes,no,no,no,no,no,no,no,no,79415,1167,HTML,no,no,no,1,small
2316,0,no,yes,no,no,no,no,yes,no,no,yes,42432,1093,HTML,no,no,no,42,small
2317,0,no,yes,no,no,no,no,yes,no,yes,no,17654,355,HTML,no,no,no,17,small
2318,0,no,yes,no,no,no,no,no,no,no,no,18459,382,HTML,no,no,no,0,small
2319,0,no,yes,no,no,no,no,no,no,no,no,9803,200,HTML,no,no,no,32,small
2320,0,no,yes,no,no,no,no,no,no,no,no,41107,539,HTML,no,no,no,14,small
2321,0,yes,yes,yes,yes,yes,yes,no,no,no,no,9973,229,HTML,no,no,no,8,small
2322,0,no,yes,no,yes,no,no,no,no,no,no,1443,44,HTML,yes,no,no,2,small
2323,0,no,yes,no,no,no,no,no,no,no,no,33953,794,HTML,no,no,no,1,small
2324,0,no,yes,no,no,no,no,no,no,no,no,7156,121,HTML,no,no,no,1,small
2325,0,no,yes,no,yes,no,no,no,no,no,no,1532,37,HTML,yes,no,no,6,small
2326,0,no,yes,no,yes,no,no,no,no,no,no,936,18,Plain,no,yes,no,2,none
2327,0,no,yes,no,yes,no,no,yes,no,no,no,40245,1238,HTML,yes,no,no,2,big
2328,0,no,yes,no,no,yes,yes,no,no,no,no,10286,329,HTML,no,no,no,7,small
2329,0,no,yes,no,no,no,no,no,no,no,no,8057,134,HTML,no,no,no,1,small
2330,0,no,yes,no,yes,no,no,no,no,no,no,1407,31,HTML,yes,no,no,2,small
2331,0,no,yes,no,no,no,no,no,no,no,no,755,126,HTML,no,no,no,1,small
2332,0,yes,yes,no,no,no,yes,yes,no,no,no,10293,160,Plain,no,no,no,0,big
2333,0,no,yes,no,no,yes,yes,no,no,no,no,1345,258,HTML,no,no,no,0,big
2334,0,no,yes,no,no,no,no,no,no,no,no,7216,157,HTML,no,no,no,0,big
2335,0,no,yes,no,no,no,no,yes,no,no,no,14472,301,HTML,no,no,no,20,big
2336,0,no,yes,no,yes,no,no,no,no,no,no,287,4,HTML,no,no,no,0,none
2337,0,no,yes,yes,no,no,no,no,no,no,no,24606,611,HTML,yes,no,no,13,small
2338,0,no,yes,no,yes,no,no,no,no,no,no,2161,60,HTML,yes,no,no,6,small
2339,0,no,yes,yes,no,no,no,no,no,no,no,22091,569,HTML,yes,no,no,12,big
2340,0,no,yes,no,yes,no,no,no,no,no,no,1865,40,HTML,yes,no,no,4,small
2341,0,no,yes,no,no,no,no,no,no,no,no,404,10,Plain,no,no,no,0,none
2342,0,no,yes,yes,no,no,yes,no,no,no,no,29959,739,HTML,yes,no,no,17,small
2343,0,yes,yes,no,no,no,no,no,no,no,no,1189,39,HTML,no,no,no,0,small
2344,0,no,yes,no,no,no,no,no,no,no,no,2851,70,HTML,no,no,no,0,big
2345,0,no,yes,no,no,no,no,no,no,no,no,25293,637,HTML,no,no,no,1,small
2346,0,no,yes,no,no,no,no,no,no,no,yes,11345,169,HTML,no,no,no,5,small
2347,0,no,yes,no,no,no,no,no,no,no,no,27601,678,HTML,no,no,no,1,small
2348,0,no,yes,no,no,no,no,no,no,no,no,2539,640,HTML,no,no,no,1,small
2349,0,no,yes,no,no,no,no,no,no,no,no,27279,675,HTML,no,no,no,1,small
2350,0,no,yes,no,no,no,no,yes,no,no,no,26849,664,HTML,no,no,no,2,small
2351,0,yes,yes,no,no,no,no,no,no,no,no,2342,80,HTML,no,no,no,1,small
2352,0,no,yes,no,no,no,no,no,no,no,no,9928,20,HTML,no,no,no,6,big
2353,0,no,yes,no,no,no,no,no,no,no,no,5531,87,HTML,no,no,no,2,small
2354,0,no,yes,no,no,no,no,no,no,no,no,28131,689,HTML,no,no,no,1,small
2355,0,no,yes,no,no,no,no,yes,no,no,no,87,23,Plain,no,no,no,0,big
2356,0,no,yes,no,no,no,no,no,no,no,no,8365,17,HTML,no,no,no,6,small
2357,0,no,yes,no,no,no,no,no,no,no,no,13884,399,HTML,no,no,no,26,small
2358,0,no,yes,no,no,no,no,no,no,no,no,1937,50,HTML,no,no,no,0,none
2359,0,no,yes,no,no,no,no,no,no,no,no,505,12,Plain,no,no,no,0,none
2360,0,no,yes,no,no,no,no,yes,no,yes,no,14563,302,HTML,no,no,no,13,small
2361,0,no,yes,no,no,no,no,no,no,no,no,9952,200,HTML,no,no,no,32,small
2362,0,no,yes,no,no,no,no,no,no,no,no,28101,688,HTML,no,no,no,1,small
2363,0,no,yes,no,no,no,no,no,no,no,no,1536,37,HTML,no,no,no,2,big
2364,0,no,yes,no,yes,no,no,no,no,no,no,2722,44,HTML,yes,no,no,8,big
2365,0,no,yes,no,no,no,no,no,no,no,no,29104,705,HTML,no,no,no,1,small
2366,0,no,yes,no,no,no,no,no,no,no,no,5264,118,HTML,no,no,no,1,small
2367,0,no,yes,no,no,no,no,no,no,no,no,28801,703,HTML,no,no,no,1,small
2368,0,no,yes,no,no,no,no,yes,no,no,no,27113,669,HTML,no,no,no,2,small
2369,0,no,yes,no,no,no,no,yes,no,no,no,28747,700,HTML,no,no,no,2,small
2370,0,no,yes,no,no,no,no,no,no,no,no,29009,706,HTML,no,no,no,1,small
2371,0,no,yes,no,no,no,no,no,no,no,no,24592,626,HTML,no,no,no,1,small
2372,0,no,yes,no,yes,no,no,no,no,no,no,2533,57,HTML,yes,no,no,4,small
2373,0,no,yes,no,no,no,no,no,no,no,no,25468,641,HTML,no,no,no,1,small
2374,0,no,yes,no,no,no,no,no,no,no,no,10566,253,HTML,no,no,no,0,small
2375,0,no,yes,no,no,no,no,yes,no,yes,no,14198,300,HTML,no,no,no,13,small
2376,0,no,yes,no,no,no,no,no,no,no,no,9639,196,HTML,no,no,no,31,small
2377,0,no,yes,no,no,no,no,no,no,no,no,5342,94,HTML,no,no,no,3,small
2378,0,no,yes,no,no,no,yes,no,no,no,no,2685,71,HTML,no,no,no,1,small
2379,0,no,yes,no,no,no,no,no,no,no,no,5237,98,HTML,no,no,no,1,small
2380,0,yes,yes,yes,yes,no,no,no,no,no,no,361,13,Plain,no,no,no,2,none
2381,0,no,yes,no,no,no,no,no,no,no,no,637,23,Plain,no,no,no,0,none
2382,0,no,yes,no,no,no,no,no,no,no,no,361,13,Plain,no,no,no,0,none
2383,0,no,yes,yes,no,no,no,no,no,no,no,954,35,Plain,yes,no,no,1,none
2384,0,no,yes,no,no,no,no,no,no,no,no,13792,366,HTML,no,no,no,4,big
2385,0,no,yes,no,no,no,no,no,no,no,no,4507,104,HTML,no,no,no,0,small
2386,0,no,yes,no,no,no,no,yes,no,yes,no,20214,404,HTML,no,no,no,21,small
2387,0,yes,yes,yes,yes,no,no,no,no,no,no,979,27,Plain,yes,no,no,3,small
2388,0,no,yes,no,no,no,no,yes,no,no,no,984,50,Plain,no,no,no,1,big
2389,0,yes,yes,no,yes,no,no,no,no,no,no,13202,197,Plain,no,no,no,0,big
2390,0,no,yes,no,yes,no,no,yes,no,no,no,4888,135,HTML,yes,no,no,6,big
2391,0,no,yes,no,no,no,no,no,no,no,no,638,16,Plain,no,no,no,2,small
2392,0,yes,yes,no,yes,no,no,no,no,no,no,1527,192,Plain,no,no,no,0,small
2393,0,no,yes,no,yes,no,no,yes,no,no,no,9956,268,HTML,yes,no,no,6,big
2394,0,no,yes,no,yes,no,no,yes,no,no,no,11653,325,HTML,yes,no,no,6,big
2395,0,yes,yes,no,no,no,no,no,no,no,no,35061,453,Plain,no,no,no,0,small
2396,0,yes,yes,no,no,no,yes,yes,no,no,no,3165,55,Plain,no,yes,no,1,small
2397,0,yes,yes,no,no,no,no,no,no,no,no,13594,240,HTML,no,no,no,6,small
2398,0,yes,yes,no,yes,no,no,yes,no,no,no,38668,505,Plain,no,no,no,0,small
2399,0,yes,yes,no,no,no,no,no,no,no,no,2934,36,Plain,no,no,no,0,small
2400,0,yes,yes,no,no,no,no,no,no,no,no,1531,195,Plain,no,no,no,0,small
2401,0,yes,yes,no,no,no,no,no,no,no,no,3285,50,Plain,no,no,no,2,small
2402,0,no,yes,no,no,no,no,no,no,no,no,26707,660,HTML,no,no,no,1,small
2403,0,no,yes,no,yes,no,no,no,no,no,no,728,24,Plain,yes,no,no,0,small
2404,0,yes,yes,no,no,no,no,no,no,no,no,13892,191,Plain,no,no,no,1,big
2405,0,no,yes,no,no,no,no,no,no,no,no,16451,307,HTML,no,no,no,4,small
2406,0,no,yes,no,no,no,no,yes,no,no,no,28759,699,HTML,no,no,no,4,small
2407,0,yes,yes,no,no,no,yes,no,no,no,no,739,160,HTML,no,no,no,1,small
2408,0,yes,yes,no,no,no,yes,no,no,no,no,2301,80,Plain,no,no,no,0,small
2409,0,no,yes,no,no,no,no,yes,no,no,no,15757,351,HTML,no,no,no,2,big
2410,0,no,yes,yes,yes,no,no,no,no,no,no,6384,139,HTML,yes,no,no,0,small
2411,0,no,yes,no,no,no,no,no,no,no,no,26587,661,HTML,no,no,no,2,small
2412,0,yes,yes,yes,no,no,no,no,no,no,no,8139,141,Plain,yes,no,no,0,small
2413,0,no,yes,no,yes,no,no,no,no,no,no,23,9,HTML,no,no,no,0,none
2414,0,no,yes,no,yes,no,no,no,no,no,no,1531,52,HTML,yes,no,no,0,small
2415,0,no,yes,no,yes,no,no,no,no,no,no,21,4,Plain,no,no,no,0,none
2416,0,no,yes,no,no,no,no,no,no,no,no,3188,80,HTML,no,no,no,4,small
2417,0,yes,yes,no,yes,no,no,no,no,no,no,58,16,Plain,no,no,no,1,small
2418,0,no,yes,no,yes,no,no,no,no,no,no,1008,20,HTML,yes,no,no,0,small
2419,0,no,yes,no,no,no,no,yes,no,yes,no,2639,510,HTML,no,no,no,29,small
2420,0,no,yes,no,no,no,no,no,no,no,no,1365,27,HTML,no,no,no,2,none
2421,0,yes,yes,no,no,no,no,no,no,no,no,16015,220,Plain,no,no,no,2,big
2422,0,no,yes,no,no,no,no,yes,no,no,no,41365,342,HTML,no,no,no,3,small
2423,0,yes,yes,no,no,no,no,no,no,no,no,1124,159,Plain,no,yes,no,0,small
2424,0,no,yes,no,no,no,no,no,no,no,no,1347,27,HTML,no,no,no,2,none
2425,0,no,yes,no,no,no,no,no,no,no,no,3566,96,HTML,no,no,no,1,small
2426,0,no,yes,no,no,no,no,no,no,no,no,5059,113,HTML,no,no,no,1,small
2427,0,yes,yes,yes,no,no,yes,no,no,no,no,4756,130,HTML,no,no,no,0,small
2428,0,yes,yes,no,no,no,no,no,no,no,no,298,12,Plain,no,yes,no,0,small
2429,0,no,yes,no,no,no,no,no,no,no,no,955,196,HTML,yes,no,no,2,small
2430,0,yes,yes,no,no,no,no,no,no,no,no,9792,135,Plain,no,no,no,1,small
2431,0,no,yes,no,yes,no,no,no,no,no,no,2508,48,Plain,yes,no,no,1,none
2432,0,yes,yes,no,no,no,no,no,no,no,no,1282,174,Plain,no,no,no,0,small
2433,0,yes,yes,no,no,no,no,no,no,no,no,9946,137,Plain,no,no,no,1,small
2434,0,no,yes,no,no,no,no,no,no,no,no,4191,82,HTML,no,no,no,1,small
2435,0,no,yes,no,no,no,no,no,no,no,no,4283,85,HTML,no,no,no,1,small
2436,0,yes,yes,no,no,no,no,no,no,no,no,402,20,Plain,no,no,no,0,small
2437,0,no,yes,no,yes,no,no,no,no,no,no,696,23,Plain,yes,no,no,0,small
2438,0,no,yes,no,no,no,yes,no,no,no,no,1464,176,HTML,no,no,no,0,small
2439,0,no,yes,no,no,no,no,no,no,no,no,24582,624,HTML,no,no,no,1,small
2440,0,no,yes,no,no,no,no,no,no,no,no,25295,636,HTML,no,no,no,1,small
2441,0,no,yes,no,no,no,no,no,no,no,no,25361,638,HTML,no,no,no,1,small
2442,0,no,yes,no,no,no,no,no,no,no,no,25228,636,HTML,no,no,no,1,small
2443,0,no,yes,no,no,no,no,no,no,no,no,25056,633,HTML,no,no,no,1,small
2444,0,no,yes,no,yes,no,no,no,no,no,no,881,22,HTML,yes,yes,no,0,small
2445,0,no,yes,no,no,no,no,no,no,no,no,25281,636,HTML,no,no,no,1,small
2446,0,no,yes,no,yes,no,no,no,no,no,no,137,6,Plain,yes,no,no,0,small
2447,0,no,yes,no,yes,no,no,no,yes,no,no,382,12,Plain,yes,no,no,0,small
2448,0,no,yes,no,no,no,no,no,no,no,no,26474,657,HTML,no,no,no,1,small
2449,0,no,yes,no,no,no,no,no,no,no,no,3499,66,HTML,no,no,no,4,small
2450,0,no,yes,no,no,no,no,no,no,no,no,7872,158,HTML,no,no,no,0,small
2451,0,no,yes,no,no,no,no,no,no,no,no,19928,570,HTML,no,no,no,10,small
2452,0,no,yes,no,no,no,no,yes,no,yes,no,20669,408,HTML,no,no,no,22,small
2453,0,no,yes,no,no,no,no,no,no,no,no,18302,378,HTML,no,no,no,0,small
2454,0,no,yes,no,no,no,no,no,no,no,no,1285,35,HTML,no,no,no,3,none
2455,0,no,yes,no,no,no,no,no,no,no,no,863,23,HTML,no,yes,no,2,none
2456,0,no,yes,no,no,no,no,no,no,no,no,376,14,HTML,no,no,no,2,none
2457,0,no,yes,no,no,no,no,yes,no,no,no,25263,338,HTML,no,yes,no,10,small
2458,0,yes,yes,yes,no,no,no,no,no,no,no,3517,84,HTML,no,no,no,0,small
2459,0,no,yes,no,no,no,no,no,no,no,no,7944,135,HTML,no,no,no,1,small
2460,0,no,yes,no,no,no,no,no,no,no,no,1285,35,HTML,no,no,no,3,none
2461,0,no,yes,no,no,no,no,no,no,no,no,3385,88,HTML,no,yes,no,0,small
2462,0,no,yes,no,no,no,no,no,no,no,no,863,23,HTML,no,yes,no,2,none
2463,0,no,yes,no,no,no,no,no,no,no,no,7979,174,HTML,no,yes,no,8,small
2464,0,no,yes,no,no,no,no,no,no,no,no,17906,321,HTML,no,no,no,14,small
2465,0,no,yes,no,no,no,no,no,yes,no,yes,29059,479,HTML,no,no,no,5,big
2466,0,no,yes,no,yes,no,no,no,no,no,no,438,14,HTML,no,no,no,0,none
2467,0,yes,yes,no,no,no,no,no,no,no,no,27823,362,Plain,no,no,no,2,big
2468,0,no,yes,no,no,no,no,no,no,no,no,2434,42,Plain,no,no,no,2,none
2469,0,yes,yes,no,no,no,no,no,no,no,no,15462,249,Plain,no,no,no,0,none
2470,0,no,yes,no,yes,no,no,yes,no,no,no,404,16,Plain,no,no,no,0,small
2471,0,no,yes,no,yes,no,no,no,no,no,no,538,61,Plain,yes,no,no,2,small
2472,0,no,yes,no,yes,no,no,yes,no,no,no,3665,67,HTML,yes,no,no,0,small
2473,0,no,yes,yes,no,no,no,no,no,no,no,1546,40,Plain,yes,no,no,1,small
2474,0,no,yes,no,no,no,no,no,no,no,no,542,14,Plain,no,yes,no,0,small
2475,0,no,yes,no,no,no,no,yes,no,no,no,53627,1103,HTML,no,no,no,55,small
2476,0,yes,yes,no,no,no,no,no,no,no,no,366,19,Plain,no,no,no,0,small
2477,0,no,yes,no,no,no,no,no,no,no,no,3336,91,HTML,no,no,no,1,small
2478,0,yes,yes,no,no,no,no,no,no,no,no,1009,28,HTML,no,no,no,0,big
2479,0,yes,yes,no,no,no,no,no,no,no,no,905,16,HTML,no,no,no,0,big
2480,0,no,yes,no,yes,no,no,no,no,no,no,402,10,HTML,no,no,no,0,none
2481,0,no,yes,yes,yes,no,no,no,no,no,no,58895,1804,Plain,yes,no,no,3,small
2482,0,no,yes,yes,yes,no,no,no,no,no,no,454,13,Plain,yes,no,no,0,small
2483,0,no,yes,no,yes,no,no,no,no,no,no,97,34,Plain,yes,no,no,0,small
